customer_code,customer_name,group_code,group_name,tong_sl,tong_dt,so_don,ty_trong_kh_pct
KH-00385,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,KIDBIKE_2,Xe trẻ em nhóm 2,5.0,4719440.0,1,4.09
KH-00386,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,132.0,210762171.0,4,88.87
KH-00386,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,KIDBIKE_1,Xe trẻ em nhóm 1,14.0,18233142.0,2,7.69
KH-00386,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,SPORTBIKE_S,Xe thể thao thép,2.0,5460000.0,1,2.3
KH-00386,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2702591.0,2,1.14
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,CITYBIKE_P,Xe phổ thông,117.0,187798846.0,2,75.1
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,38.0,48083778.0,2,19.23
KH-00387,CÔNG TY CỔ PHẦN THANH BÌNH,KIDBIKE_2,Xe trẻ em nhóm 2,15.0,14180543.0,2,5.67
KH-00388,CÔNG TY CỔ PHẦN MẶT TRỜI,CITYBIKE_P,Xe phổ thông,1.0,2768519.0,1,100.0
KH-00389,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,CITYBIKE_P,Xe phổ thông,18.0,29023327.0,2,80.94
KH-00389,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,5877313.0,2,16.39
KH-00389,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,957777.0,1,2.67
KH-00390,HỘ KINH DOANH ĐẠI LỢI,CITYBIKE_P,Xe phổ thông,55.0,86907756.0,2,91.24
KH-00390,HỘ KINH DOANH ĐẠI LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6439905.0,2,6.76
KH-00390,HỘ KINH DOANH ĐẠI LỢI,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,1901665.0,2,2.0
KH-00391,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,CITYBIKE_P,Xe phổ thông,7.0,11226664.0,1,69.05
KH-00391,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,SPORTBIKE_A,Xe thể thao nhôm,1.0,2664259.0,1,16.39
KH-00391,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2367592.0,1,14.56
KH-00392,HỘ KINH DOANH SƠN HÀ,CITYBIKE_P,Xe phổ thông,24.0,37715545.0,2,90.56
KH-00392,HỘ KINH DOANH SƠN HÀ,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3931665.0,1,9.44
KH-00393,CÔNG TY TNHH THƯƠNG MẠI SƠN HÀ,CITYBIKE_P,Xe phổ thông,41.0,63028865.0,2,89.61
KH-00393,CÔNG TY TNHH THƯƠNG MẠI SƠN HÀ,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,7306665.0,1,10.39
KH-00394,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,CITYBIKE_P,Xe phổ thông,43.0,68549982.0,1,100.0
KH-00395,HỘ KINH DOANH TÂY BẮC,CITYBIKE_P,Xe phổ thông,7.0,11807220.0,1,45.13
KH-00395,HỘ KINH DOANH TÂY BẮC,KIDBIKE_1,Xe trẻ em nhóm 1,7.0,8694627.0,2,33.23
KH-00395,HỘ KINH DOANH TÂY BẮC,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,5663328.0,1,21.64
KH-00396,CÔNG TY CỔ PHẦN VIỆT ANH,KIDBIKE_2,Xe trẻ em nhóm 2,36.0,33557749.0,2,43.1
KH-00396,CÔNG TY CỔ PHẦN VIỆT ANH,CITYBIKE_P,Xe phổ thông,18.0,29205548.0,1,37.51
KH-00396,CÔNG TY CỔ PHẦN VIỆT ANH,KIDBIKE_1,Xe trẻ em nhóm 1,12.0,15092865.0,2,19.39
KH-00397,CÔNG TY CỔ PHẦN THUỶ TIÊN,KIDBIKE_1,Xe trẻ em nhóm 1,17.0,23262676.0,3,40.54
KH-00397,CÔNG TY CỔ PHẦN THUỶ TIÊN,KIDBIKE_2,Xe trẻ em nhóm 2,23.0,21153870.0,3,36.86
KH-00397,CÔNG TY CỔ PHẦN THUỶ TIÊN,CITYBIKE_P,Xe phổ thông,8.0,12967220.0,3,22.6
KH-00398,CÔNG TY TNHH PHÚC AN,CITYBIKE_P,Xe phổ thông,20.0,35105550.0,1,100.0
KH-00399,CÔNG TY TNHH ĐẠI LỢI,CITYBIKE_P,Xe phổ thông,1.0,2768519.0,1,100.0
KH-00401,HỘ KINH DOANH THUỶ TIÊN,CITYBIKE_P,Xe phổ thông,3.0,4951109.0,1,54.11
KH-00401,HỘ KINH DOANH THUỶ TIÊN,SPORTBIKE_S,Xe thể thao thép,1.0,2118888.0,1,23.16
KH-00401,HỘ KINH DOANH THUỶ TIÊN,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1183796.0,1,12.94
KH-00401,HỘ KINH DOANH THUỶ TIÊN,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,896666.0,1,9.8
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,CITYBIKE_P,Xe phổ thông,101.0,161243293.0,6,63.8
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,KIDBIKE_2,Xe trẻ em nhóm 2,73.0,67181606.0,2,26.58
KH-00402,CÔNG TY CỔ PHẦN ĐẠI LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,18.0,24323325.0,4,9.62
KH-00403,CÔNG TY CỔ PHẦN THƯƠNG MẠI LONG PHÚ,CITYBIKE_P,Xe phổ thông,51.0,83289990.0,2,74.1
KH-00403,CÔNG TY CỔ PHẦN THƯƠNG MẠI LONG PHÚ,KIDBIKE_1,Xe trẻ em nhóm 1,23.0,29113046.0,2,25.9
KH-00404,HỘ KINH DOANH PHÚ THỊNH,CITYBIKE_P,Xe phổ thông,87.0,141397199.0,5,88.75
KH-00404,HỘ KINH DOANH PHÚ THỊNH,SPORTBIKE_S,Xe thể thao thép,4.0,8420000.0,1,5.29
KH-00404,HỘ KINH DOANH PHÚ THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6622220.0,1,4.16
KH-00404,HỘ KINH DOANH PHÚ THỊNH,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2873331.0,1,1.8
KH-00405,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,CITYBIKE_P,Xe phổ thông,17.0,27343326.0,1,49.68
KH-00405,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,SPORTBIKE_S,Xe thể thao thép,6.0,14446662.0,1,26.25
KH-00405,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,KIDBIKE_1,Xe trẻ em nhóm 1,10.0,13244440.0,1,24.07
KH-00406,CÔNG TY CỔ PHẦN THƯƠNG MẠI LONG PHÚ,CITYBIKE_P,Xe phổ thông,30.0,50238334.0,1,88.35
KH-00406,CÔNG TY CỔ PHẦN THƯƠNG MẠI LONG PHÚ,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6622222.0,1,11.65
KH-00407,DOANH NGHIỆP TW LONG PHÚ,CITYBIKE_P,Xe phổ thông,26.0,41893319.0,3,65.61
KH-00407,DOANH NGHIỆP TW LONG PHÚ,KIDBIKE_1,Xe trẻ em nhóm 1,10.0,12396478.0,3,19.41
KH-00407,DOANH NGHIỆP TW LONG PHÚ,SPORTBIKE_A,Xe thể thao nhôm,2.0,5328518.0,2,8.34
KH-00407,DOANH NGHIỆP TW LONG PHÚ,SPORTBIKE_S,Xe thể thao thép,2.0,4237776.0,2,6.64
KH-00408,CÔNG TY CỔ PHẦN MINH PHƯƠNG,CITYBIKE_P,Xe phổ thông,35.0,55358325.0,3,63.66
KH-00408,CÔNG TY CỔ PHẦN MINH PHƯƠNG,SPORTBIKE_A,Xe thể thao nhôm,9.0,26644995.0,1,30.64
KH-00408,CÔNG TY CỔ PHẦN MINH PHƯƠNG,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4960924.0,1,5.7
KH-00409,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÌNH MINH,CITYBIKE_P,Xe phổ thông,3.0,5439999.0,1,100.0
KH-00410,CỬA HÀNG XE ĐẠP NAM TIẾN,CITYBIKE_P,Xe phổ thông,58.0,82488876.0,2,72.19
KH-00410,CỬA HÀNG XE ĐẠP NAM TIẾN,SPORTBIKE_S,Xe thể thao thép,15.0,31783320.0,1,27.81
KH-00411,CỬA HÀNG XE ĐẠP MẶT TRỜI,CITYBIKE_P,Xe phổ thông,1.0,2361111.0,1,100.0
KH-00412,CÔNG TY TNHH TRÍ ĐỨC,CITYBIKE_P,Xe phổ thông,3.0,6805556.0,1,100.0
KH-00413,CÔNG TY CỔ PHẦN CHI THÀNH,CITYBIKE_P,Xe phổ thông,19.0,29907408.0,1,100.0
KH-00414,HỘ KINH DOANH ĐẠI LỢI,CITYBIKE_P,Xe phổ thông,73.0,120768856.0,4,89.97
KH-00414,HỘ KINH DOANH ĐẠI LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,11.0,13459347.0,2,10.03
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,101.0,162938853.0,5,70.56
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,KIDBIKE_1,Xe trẻ em nhóm 1,42.0,54939424.0,3,23.79
KH-00415,DOANH NGHIỆP TW KHẢI HOÀN,KIDBIKE_2,Xe trẻ em nhóm 2,14.0,13031099.0,2,5.64
KH-00416,DOANH NGHIỆP TW HOÀ BÌNH,CITYBIKE_P,Xe phổ thông,4.0,7253332.0,1,100.0
KH-00417,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,CITYBIKE_P,Xe phổ thông,39.0,61466100.0,2,92.1
KH-00417,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,5269998.0,2,7.9
KH-00418,CÔNG TY CỔ PHẦN PHÚ THỊNH,CITYBIKE_P,Xe phổ thông,3.0,7361112.0,1,100.0
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,CITYBIKE_P,Xe phổ thông,48.0,78746649.0,3,86.6
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,5324440.0,2,5.86
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,SPORTBIKE_S,Xe thể thao thép,2.0,4237776.0,1,4.66
KH-00419,DOANH NGHIỆP TW ĐẠI DƯƠNG,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2621110.0,1,2.88
KH-00420,CÔNG TY CỔ PHẦN QUANG VINH,CITYBIKE_P,Xe phổ thông,47.0,77689994.0,3,79.26
KH-00420,CÔNG TY CỔ PHẦN QUANG VINH,KIDBIKE_1,Xe trẻ em nhóm 1,12.0,15143699.0,3,15.45
KH-00420,CÔNG TY CỔ PHẦN QUANG VINH,SPORTBIKE_S,Xe thể thao thép,2.0,4237776.0,1,4.32
KH-00420,CÔNG TY CỔ PHẦN QUANG VINH,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,943888.0,1,0.96
KH-00421,DOANH NGHIỆP TW YÊN BÌNH,CITYBIKE_P,Xe phổ thông,18.0,28594439.0,1,67.1
KH-00421,DOANH NGHIỆP TW YÊN BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,9.0,11357404.0,1,26.65
KH-00421,DOANH NGHIỆP TW YÊN BÌNH,SPORTBIKE_A,Xe thể thao nhôm,1.0,2664259.0,1,6.25
KH-00422,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,7946664.0,1,100.0
KH-00423,DOANH NGHIỆP TW THIÊN AN,CITYBIKE_P,Xe phổ thông,70.0,117476638.0,5,84.83
KH-00423,DOANH NGHIỆP TW THIÊN AN,SPORTBIKE_S,Xe thể thao thép,5.0,12038885.0,1,8.69
KH-00423,DOANH NGHIỆP TW THIÊN AN,KIDBIKE_1,Xe trẻ em nhóm 1,7.0,8962034.0,2,6.47
KH-00424,CÔNG TY TNHH TRÍ ĐỨC,CITYBIKE_P,Xe phổ thông,2.0,3366666.0,1,71.98
KH-00424,CÔNG TY TNHH TRÍ ĐỨC,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1310555.0,1,28.02
KH-00425,CỬA HÀNG XE ĐẠP MINH PHƯƠNG,CITYBIKE_P,Xe phổ thông,51.0,83566088.0,2,84.01
KH-00425,CỬA HÀNG XE ĐẠP MINH PHƯƠNG,SPORTBIKE_A,Xe thể thao nhôm,3.0,7992777.0,1,8.03
KH-00425,CỬA HÀNG XE ĐẠP MINH PHƯƠNG,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,5555555.0,1,5.58
KH-00425,CỬA HÀNG XE ĐẠP MINH PHƯƠNG,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2361111.0,1,2.37
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,CITYBIKE_P,Xe phổ thông,115.0,183745537.0,3,96.18
KH-00426,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,7300738.0,2,3.82
KH-00427,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,CITYBIKE_P,Xe phổ thông,50.0,110648148.0,1,100.0
KH-00428,CỬA HÀNG XE ĐẠP NAM TIẾN,KIDBIKE_1,Xe trẻ em nhóm 1,22.0,29137768.0,1,37.64
KH-00428,CỬA HÀNG XE ĐẠP NAM TIẾN,CITYBIKE_P,Xe phổ thông,11.0,19946663.0,1,25.77
KH-00428,CỬA HÀNG XE ĐẠP NAM TIẾN,KIDBIKE_2,Xe trẻ em nhóm 2,19.0,17725540.0,2,22.9
KH-00428,CỬA HÀNG XE ĐẠP NAM TIẾN,SPORTBIKE_S,Xe thể thao thép,5.0,10594440.0,1,13.69
KH-00429,CỬA HÀNG XE ĐẠP XUÂN MAI,SPORTBIKE_S,Xe thể thao thép,3.0,6356664.0,1,27.24
KH-00429,CỬA HÀNG XE ĐẠP XUÂN MAI,KIDBIKE_2,Xe trẻ em nhóm 2,7.0,6289255.0,1,26.95
KH-00429,CỬA HÀNG XE ĐẠP XUÂN MAI,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,5982220.0,1,25.64
KH-00429,CỬA HÀNG XE ĐẠP XUÂN MAI,CITYBIKE_P,Xe phổ thông,3.0,4706664.0,1,20.17
KH-00430,CÔNG TY CỔ PHẦN BÌNH MINH,CITYBIKE_P,Xe phổ thông,14.0,22685553.0,2,77.4
KH-00430,CÔNG TY CỔ PHẦN BÌNH MINH,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6622220.0,1,22.6
KH-00431,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,6.0,9798330.0,1,78.72
KH-00431,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2648888.0,1,21.28
KH-00432,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,CITYBIKE_P,Xe phổ thông,9.0,15094441.0,2,40.31
KH-00432,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,KIDBIKE_2,Xe trẻ em nhóm 2,13.0,12189989.0,2,32.56
KH-00432,CÔNG TY TNHH THƯƠNG MẠI THUỶ TIÊN,KIDBIKE_1,Xe trẻ em nhóm 1,8.0,10159719.0,2,27.13
KH-00433,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,CITYBIKE_P,Xe phổ thông,28.0,45670544.0,1,100.0
KH-00434,HỘ KINH DOANH TRƯỜNG THỊNH,CITYBIKE_P,Xe phổ thông,16.0,25362771.0,2,73.69
KH-00434,HỘ KINH DOANH TRƯỜNG THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6285368.0,2,18.26
KH-00434,HỘ KINH DOANH TRƯỜNG THỊNH,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2770553.0,1,8.05
KH-00435,DOANH NGHIỆP TW NGỌC ANH,CITYBIKE_P,Xe phổ thông,14.0,23523884.0,3,73.89
KH-00435,DOANH NGHIỆP TW NGỌC ANH,KIDBIKE_2,Xe trẻ em nhóm 2,4.0,3694997.0,2,11.61
KH-00435,DOANH NGHIỆP TW NGỌC ANH,SPORTBIKE_S,Xe thể thao thép,1.0,2393888.0,1,7.52
KH-00435,DOANH NGHIỆP TW NGỌC ANH,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2222222.0,1,6.98
KH-00436,CÔNG TY TNHH XÂY DỰNG,CITYBIKE_P,Xe phổ thông,37.0,58681092.0,2,71.1
KH-00436,CÔNG TY TNHH XÂY DỰNG,KIDBIKE_1,Xe trẻ em nhóm 1,19.0,23856937.0,2,28.9
KH-00437,DOANH NGHIỆP TW HÙNG CƯỜNG,CITYBIKE_P,Xe phổ thông,19.0,30464438.0,2,92.08
KH-00437,DOANH NGHIỆP TW HÙNG CƯỜNG,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2621110.0,1,7.92
KH-00438,CỬA HÀNG XE ĐẠP ĐẠI LỢI,CITYBIKE_P,Xe phổ thông,23.0,37045549.0,2,81.64
KH-00438,CỬA HÀNG XE ĐẠP ĐẠI LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,8333330.0,1,18.36
KH-00439,DOANH NGHIỆP TW THUỶ TIÊN,CITYBIKE_P,Xe phổ thông,11.0,17111107.0,1,73.74
KH-00439,DOANH NGHIỆP TW THUỶ TIÊN,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3973332.0,1,17.12
KH-00439,DOANH NGHIỆP TW THUỶ TIÊN,SPORTBIKE_S,Xe thể thao thép,1.0,2118888.0,1,9.13
KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,CITYBIKE_P,Xe phổ thông,11.0,17572774.0,3,67.86
KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,7441386.0,2,28.73
KH-00440,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,882777.0,1,3.41
KH-00441,CỬA HÀNG XE ĐẠP NGỌC ANH,CITYBIKE_P,Xe phổ thông,63.0,98852199.0,3,85.34
KH-00441,CỬA HÀNG XE ĐẠP NGỌC ANH,KIDBIKE_1,Xe trẻ em nhóm 1,13.0,16983513.0,3,14.66
KH-00442,CÔNG TY TNHH HOÀ BÌNH,CITYBIKE_P,Xe phổ thông,21.0,33142214.0,2,100.0
KH-00443,CÔNG TY TNHH HÙNG CƯỜNG,CITYBIKE_P,Xe phổ thông,2.0,3626666.0,1,100.0
KH-00444,CÔNG TY TNHH THƯƠNG MẠI SÁN LẠP,CITYBIKE_P,Xe phổ thông,28.0,45922770.0,2,76.93
KH-00444,CÔNG TY TNHH THƯƠNG MẠI SÁN LẠP,KIDBIKE_2,Xe trẻ em nhóm 2,9.0,8475548.0,2,14.2
KH-00444,CÔNG TY TNHH THƯƠNG MẠI SÁN LẠP,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,5297776.0,1,8.87
KH-00445,CÔNG TY CỔ PHẦN TÂN TIẾN,KIDBIKE_1,Xe trẻ em nhóm 1,12.0,13333332.0,1,63.69
KH-00445,CÔNG TY CỔ PHẦN TÂN TIẾN,CITYBIKE_P,Xe phổ thông,5.0,7599998.0,1,36.31
KH-00446,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,KIDBIKE_2,Xe trẻ em nhóm 2,9.0,8034069.0,1,100.0
KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,34.0,55853324.0,3,89.69
KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3650369.0,2,5.86
KH-00447,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2770553.0,2,4.45
KH-00448,CÔNG TY TNHH THUỶ TIÊN,KIDBIKE_2,Xe trẻ em nhóm 2,7.0,6704439.0,1,55.21
KH-00448,CÔNG TY TNHH THUỶ TIÊN,CITYBIKE_P,Xe phổ thông,3.0,5439999.0,1,44.79
KH-00449,CÔNG TY CỔ PHẦN THUỶ TIÊN,CITYBIKE_P,Xe phổ thông,7.0,10811108.0,1,86.64
KH-00449,CÔNG TY CỔ PHẦN THUỶ TIÊN,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1666666.0,1,13.36
KH-00450,HỘ KINH DOANH QUANG VINH,KIDBIKE_1,Xe trẻ em nhóm 1,11.0,14568884.0,1,54.51
KH-00450,HỘ KINH DOANH QUANG VINH,CITYBIKE_P,Xe phổ thông,6.0,9798330.0,1,36.66
KH-00450,HỘ KINH DOANH QUANG VINH,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2361111.0,1,8.83
KH-00451,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,CITYBIKE_P,Xe phổ thông,6.0,9657776.0,1,65.81
KH-00451,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,5016480.0,1,34.19
KH-00452,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÌNH MINH,CITYBIKE_P,Xe phổ thông,47.0,74621100.0,2,91.85
KH-00452,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÌNH MINH,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6622220.0,1,8.15
KH-00453,CÔNG TY TNHH YÊN BÌNH,CITYBIKE_P,Xe phổ thông,137.0,215495511.0,4,100.0
KH-00454,HỘ KINH DOANH LONG PHÚ,CITYBIKE_P,Xe phổ thông,5.0,8247777.0,1,56.47
KH-00454,HỘ KINH DOANH LONG PHÚ,SPORTBIKE_S,Xe thể thao thép,3.0,6356664.0,1,43.53
KH-00455,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,CITYBIKE_P,Xe phổ thông,28.0,48053879.0,1,92.36
KH-00455,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3973332.0,1,7.64
KH-00456,CÔNG TY TNHH THƯƠNG MẠI AN PHÁT,CITYBIKE_P,Xe phổ thông,20.0,32404440.0,1,50.77
KH-00456,CÔNG TY TNHH THƯƠNG MẠI AN PHÁT,KIDBIKE_1,Xe trẻ em nhóm 1,25.0,31423324.0,1,49.23
KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,CITYBIKE_P,Xe phổ thông,47.0,71784976.0,2,93.88
KH-00457,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,KIDBIKE_1,Xe trẻ em nhóm 1,4.0,4679628.0,1,6.12
KH-00458,HỘ KINH DOANH VẠN LỢI,CITYBIKE_P,Xe phổ thông,73.0,119274416.0,3,87.89
KH-00458,HỘ KINH DOANH VẠN LỢI,KIDBIKE_1,Xe trẻ em nhóm 1,9.0,11715273.0,1,8.63
KH-00458,HỘ KINH DOANH VẠN LỢI,KIDBIKE_2,Xe trẻ em nhóm 2,5.0,4719440.0,1,3.48
KH-00459,CÔNG TY CỔ PHẦN TOÀN THẮNG,CITYBIKE_P,Xe phổ thông,20.0,33822217.0,2,78.08
KH-00459,CÔNG TY CỔ PHẦN TOÀN THẮNG,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6622220.0,1,15.29
KH-00459,CÔNG TY CỔ PHẦN TOÀN THẮNG,KIDBIKE_2,Xe trẻ em nhóm 2,3.0,2873331.0,2,6.63
KH-00461,CÔNG TY TNHH THUỶ TIÊN,CITYBIKE_P,Xe phổ thông,40.0,90740740.0,2,100.0
KH-00462,HỘ KINH DOANH TRƯỜNG THỊNH,CITYBIKE_P,Xe phổ thông,2.0,4981482.0,2,100.0
KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,CITYBIKE_P,Xe phổ thông,134.0,219659407.0,5,92.25
KH-00463,CÔNG TY TNHH THƯƠNG MẠI YÊN BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,14.0,18444993.0,2,7.75
KH-00464,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,9.0,14492774.0,1,66.86
KH-00464,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,SPORTBIKE_S,Xe thể thao thép,2.0,4815554.0,1,22.22
KH-00464,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,2367592.0,1,10.92
KH-00465,CÔNG TY CỔ PHẦN KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,15.0,24645550.0,1,78.82
KH-00465,CÔNG TY CỔ PHẦN KHẢI HOÀN,KIDBIKE_1,Xe trẻ em nhóm 1,5.0,6622220.0,1,21.18
KH-00466,HỘ KINH DOANH HÙNG CƯỜNG,CITYBIKE_P,Xe phổ thông,51.0,81284421.0,2,77.56
KH-00466,HỘ KINH DOANH HÙNG CƯỜNG,KIDBIKE_1,Xe trẻ em nhóm 1,17.0,21392122.0,2,20.41
KH-00466,HỘ KINH DOANH HÙNG CƯỜNG,SPORTBIKE_S,Xe thể thao thép,1.0,2118888.0,1,2.02
KH-00467,DOANH NGHIỆP TW TÂY BẮC,KIDBIKE_1,Xe trẻ em nhóm 1,6.0,7946664.0,1,62.62
KH-00467,DOANH NGHIỆP TW TÂY BẮC,CITYBIKE_P,Xe phổ thông,3.0,4744443.0,1,37.38
KH-00468,CÔNG TY CỔ PHẦN KHẢI HOÀN,CITYBIKE_P,Xe phổ thông,9.0,14327772.0,1,80.14
KH-00468,CÔNG TY CỔ PHẦN KHẢI HOÀN,KIDBIKE_1,Xe trẻ em nhóm 1,3.0,3551388.0,1,19.86
KH-00469,CỬA HÀNG XE ĐẠP HOÀ BÌNH,CITYBIKE_P,Xe phổ thông,27.0,43412770.0,2,53.16
KH-00469,CỬA HÀNG XE ĐẠP HOÀ BÌNH,KIDBIKE_1,Xe trẻ em nhóm 1,16.0,21281104.0,2,26.06
KH-00469,CỬA HÀNG XE ĐẠP HOÀ BÌNH,SPORTBIKE_A,Xe thể thao nhôm,4.0,10657036.0,1,13.05
KH-00469,CỬA HÀNG XE ĐẠP HOÀ BÌNH,SPORTBIKE_S,Xe thể thao thép,3.0,6315000.0,1,7.73
KH-00470,CÔNG TY CỔ PHẦN VĨNH PHÁT,CITYBIKE_P,Xe phổ thông,16.0,25285547.0,1,100.0
KH-00471,CÔNG TY CỔ PHẦN TRÍ ĐỨC,KIDBIKE_1,Xe trẻ em nhóm 1,18.0,22152216.0,1,47.65
KH-00471,CÔNG TY CỔ PHẦN TRÍ ĐỨC,CITYBIKE_P,Xe phổ thông,12.0,18594439.0,1,39.99
KH-00471,CÔNG TY CỔ PHẦN TRÍ ĐỨC,KIDBIKE_2,Xe trẻ em nhóm 2,6.0,5746662.0,1,12.36
