customer_code,customer_name,product_code,product_name,color,tong_sl,tong_dt
KH-00147,CÔNG TY TNHH PHÚ THỊNH,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,4.0,5000000.0
KH-00147,CÔNG TY TNHH PHÚ THỊNH,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,2.0,3110000.0
KH-00147,CÔNG TY TNHH PHÚ THỊNH,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,2.0,3110000.0
KH-00147,CÔNG TY TNHH PHÚ THỊNH,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,2.0,3110000.0
KH-00147,CÔNG TY TNHH PHÚ THỊNH,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,2.0,3110000.0
KH-00147,CÔNG TY TNHH PHÚ THỊNH,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,3.0,4848333.0
KH-00147,CÔNG TY TNHH PHÚ THỊNH,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,4.0,5592222.0
KH-00147,CÔNG TY TNHH PHÚ THỊNH,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,7.0,9568333.0
KH-00147,CÔNG TY TNHH PHÚ THỊNH,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,2.0,3232222.0
KH-00147,CÔNG TY TNHH PHÚ THỊNH,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,8.0,9600000.0
KH-00147,CÔNG TY TNHH PHÚ THỊNH,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,3.0,3600000.0
KH-00147,CÔNG TY TNHH PHÚ THỊNH,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,3.0,3600000.0
KH-00147,CÔNG TY TNHH PHÚ THỊNH,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,2.0,2600000.0
KH-00151,CÔNG TY TNHH LÊ ANH,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,2.0,2500000.0
KH-00151,CÔNG TY TNHH LÊ ANH,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,4.0,4800000.0
KH-00151,CÔNG TY TNHH LÊ ANH,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,4.0,5000000.0
KH-00151,CÔNG TY TNHH LÊ ANH,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,4.0,4520000.0
KH-00151,CÔNG TY TNHH LÊ ANH,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,6.0,6780000.0
KH-00151,CÔNG TY TNHH LÊ ANH,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,2.0,2260000.0
KH-00151,CÔNG TY TNHH LÊ ANH,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,3.0,3540000.0
KH-00151,CÔNG TY TNHH LÊ ANH,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,6.0,7080000.0
KH-00151,CÔNG TY TNHH LÊ ANH,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,3.0,3540000.0
KH-00151,CÔNG TY TNHH LÊ ANH,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,3.0,3750000.0
KH-00151,CÔNG TY TNHH LÊ ANH,000335002001000,Xe đạp Thống Nhất Super 24 Đen,Đen,2.0,2400000.0
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,6.0,6300000.0
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,3.0,3150000.0
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,5.0,5250000.0
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,000131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,6.0,7200000.0
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,5.0,6000000.0
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,2.0,2500000.0
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,1.0,1150000.0
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,3.0,3540000.0
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,1.0,1180000.0
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,3.0,3540000.0
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,3.0,3600000.0
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,000226003014000,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,3.0,3600000.0
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,15.0,18000000.0
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,8.0,10000000.0
KH-00155,DOANH NGHIỆP TW HÙNG CƯỜNG,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,1.0,1300000.0
KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,1.0,2027778.0
KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,2.0,4055556.0
KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,000131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,1.0,1842593.0
KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,2.0,3685186.0
KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,1.0,2361111.0
KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,1.0,2453704.0
KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,1.0,2768519.0
KH-00157,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,1.0,2361111.0
KH-00161,CÔNG TY TNHH THIÊN AN,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,5.0,6590277.0
KH-00161,CÔNG TY TNHH THIÊN AN,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,1.0,1318056.0
KH-00161,CÔNG TY TNHH THIÊN AN,000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,1.0,1086111.0
KH-00161,CÔNG TY TNHH THIÊN AN,000214004000000,Xe đạp Thống Nhất GN 05-26,05-26,2.0,2997222.0
KH-00161,CÔNG TY TNHH THIÊN AN,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,1.0,1534722.0
KH-00161,CÔNG TY TNHH THIÊN AN,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,1.0,1534722.0
KH-00161,CÔNG TY TNHH THIÊN AN,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,2.0,3189814.0
KH-00161,CÔNG TY TNHH THIÊN AN,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,5.0,7974535.0
KH-00161,CÔNG TY TNHH THIÊN AN,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,1.0,1558796.0
KH-00161,CÔNG TY TNHH THIÊN AN,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,2.0,3117592.0
KH-00161,CÔNG TY TNHH THIÊN AN,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,4.0,6475924.0
KH-00161,CÔNG TY TNHH THIÊN AN,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,8.0,12951851.0
KH-00161,CÔNG TY TNHH THIÊN AN,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,1.0,1618981.0
KH-00161,CÔNG TY TNHH THIÊN AN,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,1.0,1685185.0
KH-00161,CÔNG TY TNHH THIÊN AN,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,2.0,3599074.0
KH-00161,CÔNG TY TNHH THIÊN AN,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,4.0,7198148.0
KH-00161,CÔNG TY TNHH THIÊN AN,1000310050010000,Xe đạp Thống Nhất Road RPD 700C Đen,Đen,2.0,5886111.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,2.0,2621110.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,2.0,2500000.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,5.0,6250000.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,2.0,2260000.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,5.0,5650000.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,11.0,12430000.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,2.0,2260000.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,4.0,4720000.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,1.0,1180000.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,12.0,16776666.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,3.0,3540000.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,5.0,6000000.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,2.0,3366666.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,2.0,3598888.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,2.0,2500000.0
KH-00167,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,3.0,3750000.0
KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,3.0,4240000.0
KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,4.0,5370000.0
KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,11.0,14288333.0
KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,2.0,2360000.0
KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,14.0,17828333.0
KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,4.0,4800000.0
KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,4.0,4800000.0
KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,3.0,5398332.0
KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,4.0,6098888.0
KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,2.0,2500000.0
KH-00168,DOANH NGHIỆP TW ĐẠI LỢI,000335002001000,Xe đạp Thống Nhất Super 24 Đen,Đen,2.0,4210000.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,10.0,11802775.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,18.0,21505550.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,5.0,5250000.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,2.0,2400000.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,3.0,3600000.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,1.0,1250000.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,2.0,2300000.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,5.0,7652775.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,19.0,30505545.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,11.0,17661105.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,2.0,3110000.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,2.0,3110000.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,2.0,2360000.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,9.0,13278333.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,5.0,8080555.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,12.0,14160000.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000226003014000,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,2.0,3394444.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,5.0,8997220.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,4.0,7225554.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,7.0,9876666.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000335002001000,Xe đạp Thống Nhất Super 24 Đen,Đen,1.0,1200000.0
KH-00169,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,2.0,3088888.0
KH-00172,CỬA HÀNG XE ĐẠP XÂY DỰNG,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,208.0,352444443.0
KH-00173,DOANH NGHIỆP TW PHÚ THỊNH,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,72.0,112420002.0
KH-00173,DOANH NGHIỆP TW PHÚ THỊNH,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,29.0,55618239.0
KH-00173,DOANH NGHIỆP TW PHÚ THỊNH,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,21.0,40275278.0
KH-00173,DOANH NGHIỆP TW PHÚ THỊNH,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,21.0,41922223.0
KH-00173,DOANH NGHIỆP TW PHÚ THỊNH,000335002001000,Xe đạp Thống Nhất Super 24 Đen,Đen,62.0,154270923.0
KH-00173,DOANH NGHIỆP TW PHÚ THỊNH,1000310050010000,Xe đạp Thống Nhất Road RPD 700C Đen,Đen,62.0,216156114.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,7.0,10741663.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,2.0,2300000.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,4.0,5461110.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,7.0,10094442.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,4.0,5683332.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,7.0,10499997.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,1.0,1130000.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,7.0,10104440.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,8.0,11234440.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,4.0,4720000.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,8.0,11690000.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,13.0,19840000.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,4.0,4720000.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,1.0,1200000.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,4.0,6291666.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,4.0,6291666.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,6.0,10838331.0
KH-00180,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,5.0,7722220.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,8.0,10544440.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,10.0,13180550.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,11.0,14498605.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000131002001002,Xe đạp Thống Nhất GN 06 20 2024 Đen,Đen,10.0,11935183.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000131002008001,Xe đạp Thống Nhất GN 06 20 2024 Ghi,Ghi,8.0,9581480.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,4.0,5994444.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000214004000000,Xe đạp Thống Nhất GN 05-26,05-26,10.0,15077776.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,9.0,13899996.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,10.0,15444440.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,6.0,9601386.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,2.0,3211110.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,5.0,7814164.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,4.0,6245276.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,2.0,3137776.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,3.0,4856943.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,4.0,6475924.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,2.0,3237962.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,2.0,3237962.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,2.0,3394444.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000230002023000,Xe đạp Thống Nhất LD 26 Kem,Kem,2.0,3626666.0
KH-00181,CÔNG TY TNHH LONG PHÚ,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,2.0,3626666.0
KH-00193,CÔNG TY TNHH TÚ ANH,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,11.0,13750000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,2.0,2300000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000214004000000,Xe đạp Thống Nhất GN 05-26,05-26,4.0,5000000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,2.0,2400000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,2.0,2400000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,12.0,15000000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,12.0,15000000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,3.0,3390000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,3.0,3390000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,8.0,9040000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,5.0,5650000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,5.0,5900000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000225002015000,Xe đạp Thống Nhất New 26 Café/nâu,Café/nâu,2.0,2360000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,8.0,9440000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,4.0,4720000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000226003002000,Xe đạp Thống Nhất LD 24-01_2023 Trắng,Trắng,4.0,4800000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000226003014000,Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini,Xanh Santorini,2.0,2400000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000226003015000,Xe đạp Thống Nhất LD 24-01_2023 Café/nâu,Café/nâu,3.0,3600000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,1.0,1200000.0
KH-00193,CÔNG TY TNHH TÚ ANH,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,6.0,7500000.0
