so_number,order_date,fiscal_year,fiscal_month,fiscal_quarter,week,customer_code,customer_name,province_name,region,product_code,product_name,color,line_name,group_code,group_name,quantity,unit_price,line_total
BH25.0191,2025-02-22,2025,2,1,8,KH-00137,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Hà Nam,Miền Bắc,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,Xe New 24,CITYBIKE_P,Xe phổ thông,3.0,1130000.0,3390000.0
BH25.0191,2025-02-22,2025,2,1,8,KH-00137,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Hà Nam,Miền Bắc,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,Xe New 24,CITYBIKE_P,Xe phổ thông,5.0,1130000.0,5650000.0
BH25.0191,2025-02-22,2025,2,1,8,KH-00137,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Hà Nam,Miền Bắc,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,4.0,1250000.0,5000000.0
BH25.0191,2025-02-22,2025,2,1,8,KH-00137,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Hà Nam,Miền Bắc,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,3.0,1250000.0,3750000.0
BH25.0191,2025-02-22,2025,2,1,8,KH-00137,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Hà Nam,Miền Bắc,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,3.0,1200000.0,3600000.0
BH25.0191,2025-02-22,2025,2,1,8,KH-00137,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Hà Nam,Miền Bắc,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1.0,1200000.0,1200000.0
BH25.0191,2025-02-22,2025,2,1,8,KH-00137,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Hà Nam,Miền Bắc,1000300050010000,Xe đạp Thống Nhất MTB SPD 27.5 ( Đen),Đen,Xe MTB SPD 27.5,SPORTBIKE_A,Xe thể thao nhôm,2.0,2150000.0,4300000.0
BH25.0191,2025-02-22,2025,2,1,8,KH-00137,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Hà Nam,Miền Bắc,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,4.0,1250000.0,5000000.0
BH25.0191,2025-02-22,2025,2,1,8,KH-00137,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Hà Nam,Miền Bắc,000231003022000,Xe đạp Thống Nhất M2601 Xanh dương,Xanh dương,Xe M2601,SPORTBIKE_S,Xe thể thao thép,1.0,1200000.0,1200000.0
BH25.0191,2025-02-22,2025,2,1,8,KH-00137,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,Hà Nam,Miền Bắc,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,Xe New 24,CITYBIKE_P,Xe phổ thông,1.0,1130000.0,1130000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,4.0,1250000.0,5000000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1050000.0,2100000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000125002013000,Xe đạp Thống Nhất Puppy 20 Xanh,Xanh,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1050000.0,2100000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,Xe New 24,CITYBIKE_P,Xe phổ thông,1.0,1130000.0,1130000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000224002009000,Xe đạp Thống Nhất New 24 Hồng,Hồng,Xe New 24,CITYBIKE_P,Xe phổ thông,2.0,1130000.0,2260000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,Xe New 24,CITYBIKE_P,Xe phổ thông,2.0,1130000.0,2260000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,Xe New 24,CITYBIKE_P,Xe phổ thông,1.0,1130000.0,1130000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000218003008000,Xe đạp Thống Nhất GN 06-27 2.0 Ghi,Ghi,Xe GN 06-27 2.0,CITYBIKE_P,Xe phổ thông,1.0,1270000.0,1270000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,2.0,1200000.0,2400000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,2.0,1200000.0,2400000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000216003005000,Xe đạp Thống Nhất GN 06-24 2.0 Cam,Cam,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,2.0,1200000.0,2400000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000207004000000,Xe đạp Thống Nhất 219-05-26,219-05-26,Xe 219-05-26,CITYBIKE_P,Xe phổ thông,4.0,1250000.0,5000000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000209002025000,Xe đạp Thống Nhất 219-26 Xanh Tím,Xanh Tím,Xe 219-26,CITYBIKE_P,Xe phổ thông,2.0,1150000.0,2300000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000209002003000,Xe đạp Thống Nhất 219-26 Đỏ đun,Đỏ đun,Xe 219-26,CITYBIKE_P,Xe phổ thông,2.0,1150000.0,2300000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,1000270020150000,Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu,Café/nâu,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,500000.0,1000000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,500000.0,1000000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,1000240020220000,Xe đạp Thống Nhất TE Bunny 16 Xanh dương,Xanh dương,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,500000.0,1000000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,1000240020090000,Xe đạp Thống Nhất TE Bunny 16 Hồng,Hồng,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,500000.0,1000000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000305002001000,Xe đạp Thống Nhất MTB 20-05 Đen,Đen,Xe MTB 20-05,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1050000.0,2100000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000305002022000,Xe đạp Thống Nhất MTB 20-05 Xanh dương,Xanh dương,Xe MTB 20-05,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1050000.0,2100000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000330002002200,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,1.0,1200000.0,1200000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,2.0,1250000.0,2500000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000217003005000,Xe đạp Thống Nhất GN 06-26 2.0 Cam,Cam,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,1.0,1250000.0,1250000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,2.0,1250000.0,2500000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000122002004000,Xe đạp Thống Nhất Neo 20-02 Đỏ tươi,Đỏ tươi,Xe Neo 20-02,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1050000.0,2100000.0
BH25.0192,2025-02-22,2025,2,1,8,KH-00138,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,Thái Bình,Miền Bắc,000122002002000,Xe đạp Thống Nhất Neo 20-02 Trắng,Trắng,Xe Neo 20-02,KIDBIKE_1,Xe trẻ em nhóm 1,1.0,1050000.0,1050000.0
BH25.0193,2025-02-22,2025,2,1,8,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,000331002022000,Xe đạp Thống Nhất MTB 26-02 Xanh dương,Xanh dương,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,1.0,1250000.0,1250000.0
BH25.0193,2025-02-22,2025,2,1,8,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,2.0,1250000.0,2500000.0
BH25.0193,2025-02-22,2025,2,1,8,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,000217003001000,Xe đạp Thống Nhất GN 06-26 2.0 Đen,Đen,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,2.0,1250000.0,2500000.0
BH25.0193,2025-02-22,2025,2,1,8,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,000226003023000,Xe đạp Thống Nhất LD 24-01_2023 Kem,Kem,Xe LD 24-01_2023,CITYBIKE_P,Xe phổ thông,2.0,1200000.0,2400000.0
BH25.0193,2025-02-22,2025,2,1,8,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,000225002023000,Xe đạp Thống Nhất New 26 Kem,Kem,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1180000.0,1180000.0
BH25.0193,2025-02-22,2025,2,1,8,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1180000.0,1180000.0
BH25.0193,2025-02-22,2025,2,1,8,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,000225002025000,Xe đạp Thống Nhất New 26 Xanh mint,Xanh mint,Xe New 26,CITYBIKE_P,Xe phổ thông,2.0,1180000.0,2360000.0
BH25.0193,2025-02-22,2025,2,1,8,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,1000300050080000,Xe đạp Thống Nhất MTB SPD 27.5 ( Ghi),Ghi,Xe MTB SPD 27.5,SPORTBIKE_A,Xe thể thao nhôm,1.0,2150000.0,2150000.0
BH25.0193,2025-02-22,2025,2,1,8,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,1000270020220000,Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương,Xanh dương,Xe Spaceboy 16,KIDBIKE_2,Xe trẻ em nhóm 2,2.0,500000.0,1000000.0
BH25.0193,2025-02-22,2025,2,1,8,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,1.0,1250000.0,1250000.0
BH25.0193,2025-02-22,2025,2,1,8,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,Miền Bắc,1000240020220000,Xe đạp Thống Nhất TE Bunny 16 Xanh dương,Xanh dương,Xe Bunny 16,KIDBIKE_2,Xe trẻ em nhóm 2,1.0,500000.0,500000.0
BH25.0194,2025-02-22,2025,2,1,8,KH-00100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,1040010000080000,,,,,,3.0,1231481.0,3694443.0
BH25.0194,2025-02-22,2025,2,1,8,KH-00100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,1060010000200000,,,,,,5.0,1231481.0,6157405.0
BH25.0194,2025-02-22,2025,2,1,8,KH-00100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,1030010000080000,,,,,,2.0,1172558.0,2345116.0
BH25.0194,2025-02-22,2025,2,1,8,KH-00100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,1050010000200000,,,,,,1.0,1172558.0,1172558.0
BH25.0194,2025-02-22,2025,2,1,8,KH-00100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,Xe New 26,CITYBIKE_P,Xe phổ thông,3.0,1180000.0,3540000.0
BH25.0194,2025-02-22,2025,2,1,8,KH-00100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,000217003008000,Xe đạp Thống Nhất GN 06-26 2.0 Ghi,Ghi,Xe GN 06-26 2.0,CITYBIKE_P,Xe phổ thông,3.0,1250000.0,3750000.0
BH25.0194,2025-02-22,2025,2,1,8,KH-00100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,000218003008000,Xe đạp Thống Nhất GN 06-27 2.0 Ghi,Ghi,Xe GN 06-27 2.0,CITYBIKE_P,Xe phổ thông,3.0,1270000.0,3810000.0
BH25.0194,2025-02-22,2025,2,1,8,KH-00100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,000125002009000,Xe đạp Thống Nhất Puppy 20 Hồng,Hồng,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1050000.0,2100000.0
BH25.0194,2025-02-22,2025,2,1,8,KH-00100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,000125002023000,Xe đạp Thống Nhất Puppy 20 Kem,Kem,Xe Puppy 20,KIDBIKE_1,Xe trẻ em nhóm 1,2.0,1050000.0,2100000.0
BH25.0194,2025-02-22,2025,2,1,8,KH-00100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,000331002008000,Xe đạp Thống Nhất MTB 26-02 Ghi,Ghi,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,4.0,1250000.0,5000000.0
BH25.0194,2025-02-22,2025,2,1,8,KH-00100,CỬA HÀNG XE ĐẠP ĐẠI LỢI,Hà Nội,Miền Bắc,000331002004000,Xe đạp Thống Nhất MTB 26-02 Đỏ tươi,Đỏ tươi,Xe MTB 26 02,CITYBIKE_P,Xe phổ thông,2.0,1250000.0,2500000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000224002015000,Xe đạp Thống Nhất New 24 Café/nâu,Café/nâu,Xe New 24,CITYBIKE_P,Xe phổ thông,2.0,1130000.0,2260000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000224002026000,Xe đạp Thống Nhất New 24 Xanh mint,Xanh mint,Xe New 24,CITYBIKE_P,Xe phổ thông,2.0,1130000.0,2260000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000335002013000,Xe đạp Thống Nhất Super 24 Xanh,Xanh,Xe Super 24,SPORTBIKE_S,Xe thể thao thép,3.0,1200000.0,3600000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000333002001000,Xe đạp Thống Nhất Super 26 đen,đen,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,3.0,1300000.0,3900000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000401002016000,"Xe đạp Thống Nhất Nữ Truyền thống Lốp đỏ, Ngọc",Ngọc,Xe Nữ,CITYBIKE_P,Xe phổ thông,5.0,1300000.0,6500000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,1000300050010000,Xe đạp Thống Nhất MTB SPD 27.5 ( Đen),Đen,Xe MTB SPD 27.5,SPORTBIKE_A,Xe thể thao nhôm,1.0,2150000.0,2150000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,1000300050080000,Xe đạp Thống Nhất MTB SPD 27.5 ( Ghi),Ghi,Xe MTB SPD 27.5,SPORTBIKE_A,Xe thể thao nhôm,1.0,2150000.0,2150000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,1000300050200000,Xe đạp Thống Nhất MTB SPD 27.5 (xanh da trời),trời,Xe MTB SPD 27.5,SPORTBIKE_A,Xe thể thao nhôm,1.0,2150000.0,2150000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000333002022000,Xe đạp Thống Nhất Super 26 xanh,xanh,Xe Super 26,SPORTBIKE_S,Xe thể thao thép,2.0,1300000.0,2600000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,1000310050010000,Xe đạp Thống Nhất Road RPD 700C Đen,Đen,Xe Road RPD 700C,SPORTBIKE_A,Xe thể thao nhôm,2.0,2150000.0,4300000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,1000310050080000,Xe đạp Thống Nhất Road RPD 700C Ghi,Ghi,Xe Road RPD 700C,SPORTBIKE_A,Xe thể thao nhôm,1.0,2150000.0,2150000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,100035005001000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Đen",Đen,Xe MTB Cyber 27.5 2024,SPORTBIKE_A,Xe thể thao nhôm,1.0,3003787.0,3003787.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,1000350050220000,"Xe đạp Thống Nhất MTB Cyper 2024 27.5""  Ghi",Ghi,Xe MTB Cyber 27.5 2024,SPORTBIKE_A,Xe thể thao nhôm,1.0,3003787.0,3003787.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,100029005001000,Xe đạp Thống Nhất Touring Blade 700C Đen,Đen,Xe Touring Blade 700C,SPORTBIKE_A,Xe thể thao nhôm,1.0,3222643.0,3222643.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,100029005020000,Xe đạp Thống Nhất Touring Blade 700C Xanh,Xanh,Xe Touring Blade 700C,SPORTBIKE_A,Xe thể thao nhôm,1.0,3222643.0,3222643.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000214004000000,Xe đạp Thống Nhất GN 05-26,05-26,Xe GN 05-26,CITYBIKE_P,Xe phổ thông,1.0,1250000.0,1250000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000215004000000,Xe đạp Thống Nhất GN 05-27,05-27,Xe GN 05-27,CITYBIKE_P,Xe phổ thông,1.0,1280000.0,1280000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000217002007000,Xe đạp Thống Nhất GN 06-26 Coban,Coban,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,2.0,1150000.0,2300000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000217002001000,Xe đạp Thống Nhất GN 06-26 Đen,Đen,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,1.0,1150000.0,1150000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000217002003000,Xe đạp Thống Nhất GN 06-26 Đỏ đun,Đỏ đun,Xe GN 06-26,CITYBIKE_P,Xe phổ thông,1.0,1150000.0,1150000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000216003001000,Xe đạp Thống Nhất GN 06-24 2.0 Đen,Đen,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1.0,1200000.0,1200000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000216003008000,Xe đạp Thống Nhất GN 06-24 2.0 Ghi,Ghi,Xe GN 06-24 2.0,CITYBIKE_P,Xe phổ thông,1.0,1200000.0,1200000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000224002002000,Xe đạp Thống Nhất New 24 Trắng,Trắng,Xe New 24,CITYBIKE_P,Xe phổ thông,1.0,1130000.0,1130000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000224002004000,Xe đạp Thống Nhất New 24 Đỏ tươi,Đỏ tươi,Xe New 24,CITYBIKE_P,Xe phổ thông,1.0,1130000.0,1130000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000224002009000,Xe đạp Thống Nhất New 24 Hồng,Hồng,Xe New 24,CITYBIKE_P,Xe phổ thông,1.0,1130000.0,1130000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000224002023000,Xe đạp Thống Nhất New 24 Kem,Kem,Xe New 24,CITYBIKE_P,Xe phổ thông,1.0,1130000.0,1130000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000224002024000,Xe đạp Thống Nhất New 24 Tím,Tím,Xe New 24,CITYBIKE_P,Xe phổ thông,1.0,1130000.0,1130000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000225002002000,Xe đạp Thống Nhất New 26 Trắng,Trắng,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1180000.0,1180000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000225002004000,Xe đạp Thống Nhất New 26 Đỏ tươi,Đỏ tươi,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1180000.0,1180000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000225002009000,Xe đạp Thống Nhất New 26 Hồng,Hồng,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1180000.0,1180000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000225002024000,Xe đạp Thống Nhất New 26 Tím,Tím,Xe New 26,CITYBIKE_P,Xe phổ thông,1.0,1180000.0,1180000.0
BH25.0195,2025-02-22,2025,2,1,8,KH-00139,HỘ KINH DOANH YÊN BÌNH,Hà Nội,Miền Bắc,000330002002200,Xe đạp Thống Nhất MTB 24-03 Xanh dương,Xanh dương,Xe MTB 24-03,CITYBIKE_P,Xe phổ thông,2.0,1200000.0,2400000.0
