"order_id","so_number","product_code","quantity","unit_price","line_total","order_date","fiscal_year","fiscal_month","fiscal_quarter","customer_code","customer_name","province_name","region","product_name","color","line_id","line_name","group_code","group_name","ym","period_label","quarter_label","day_of_week","week_of_year","is_weekend","order_total","n_lines_in_order","line_share_of_order_pct","sku_revenue_rank","sku_pareto_class","sku_bcg_quadrant","sku_rev_share_group_pct","sku_yoy_rev_pct","sku_avg_unit_price","sku_pareto_cum_pct","cust_cohort_month","cust_recency_days","cust_n_orders_q1_2025","cust_revenue_q1_2025","cust_avg_order_value","cust_rfm_r","cust_rfm_f","cust_rfm_m","cust_rfm_segment","cust_churn_label","cust_churn_prob","cust_churn_priority"
478,"BH25.0455","000225002009000",1.0,1180000.0,1180000,"2025-03-24",2025,3,1,"KH-00067","DOANH NGHIỆP TW NGỌC ANH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất New 26 Hồng","Hồng",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,17760000,7,6.64,53.0,"A","Ngôi sao",1.03,1551.24,1469908.0,68.9,"2025-02",0.0,9.0,213946302.0,23771811.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.5149,"Trung bình"
478,"BH25.0455","000225002002000",1.0,1180000.0,1180000,"2025-03-24",2025,3,1,"KH-00067","DOANH NGHIỆP TW NGỌC ANH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất New 26 Trắng","Trắng",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,17760000,7,6.64,7.0,"A","Ngôi sao",4.78,1196.33,1549960.0,21.86,"2025-02",0.0,9.0,213946302.0,23771811.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.5149,"Trung bình"
478,"BH25.0455","1000270020220000",2.0,500000.0,1000000,"2025-03-24",2025,3,1,"KH-00067","DOANH NGHIỆP TW NGỌC ANH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương","Xanh dương",46.0,"Xe Spaceboy 16","KIDBIKE_2","Xe trẻ em nhóm 2","2025-03","T3/2025","Q1/2025",0,13,0,17760000,7,5.63,47.0,"A","Ngôi sao",17.5,1548.58,802783.0,65.43,"2025-02",0.0,9.0,213946302.0,23771811.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.5149,"Trung bình"
478,"BH25.0455","000216003001000",1.0,1200000.0,1200000,"2025-03-24",2025,3,1,"KH-00067","DOANH NGHIỆP TW NGỌC ANH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất GN 06-24 2.0 Đen","Đen",8.0,"Xe GN 06-24 2.0","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,17760000,7,6.76,21.0,"A","Ngôi sao",2.15,1975.07,1417179.0,43.43,"2025-02",0.0,9.0,213946302.0,23771811.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.5149,"Trung bình"
478,"BH25.0455","000216003008000",2.0,1200000.0,2400000,"2025-03-24",2025,3,1,"KH-00067","DOANH NGHIỆP TW NGỌC ANH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất GN 06-24 2.0 Ghi","Ghi",8.0,"Xe GN 06-24 2.0","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,17760000,7,13.51,25.0,"A","Ngôi sao",1.98,4024.94,1463530.0,47.93,"2025-02",0.0,9.0,213946302.0,23771811.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.5149,"Trung bình"
479,"BH25.0456","000224002026000",1.0,1130000.0,1130000,"2025-03-24",2025,3,1,"KH-00142","CÔNG TY TNHH THƯƠNG MẠI CHI THÀNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất New 24 Xanh mint","Xanh mint",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,11790000,6,9.58,19.0,"A","Ngôi sao",2.23,1658.2,1398672.0,41.08,"2025-02",0.0,4.0,66548500.0,16637125.0,5.0,5.0,4.0,"Khách hàng tiêu biểu",1.0,0.8461,"Cao"
479,"BH25.0456","000225002025000",2.0,1180000.0,2360000,"2025-03-24",2025,3,1,"KH-00142","CÔNG TY TNHH THƯƠNG MẠI CHI THÀNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất New 26 Xanh mint","Xanh mint",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,11790000,6,20.02,11.0,"A","Ngôi sao",3.09,1168.63,1459749.0,29.62,"2025-02",0.0,4.0,66548500.0,16637125.0,5.0,5.0,4.0,"Khách hàng tiêu biểu",1.0,0.8461,"Cao"
479,"BH25.0456","000225002015000",3.0,1180000.0,3540000,"2025-03-24",2025,3,1,"KH-00142","CÔNG TY TNHH THƯƠNG MẠI CHI THÀNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất New 26 Café/nâu","Café/nâu",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,11790000,6,30.03,4.0,"A","Ngôi sao",5.01,1382.49,1499513.0,13.98,"2025-02",0.0,4.0,66548500.0,16637125.0,5.0,5.0,4.0,"Khách hàng tiêu biểu",1.0,0.8461,"Cao"
479,"BH25.0456","000225002023000",2.0,1180000.0,2360000,"2025-03-24",2025,3,1,"KH-00142","CÔNG TY TNHH THƯƠNG MẠI CHI THÀNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất New 26 Kem","Kem",21.0,"Xe New 26","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,11790000,6,20.02,1.0,"A","Ngôi sao",9.48,1368.16,1483312.0,5.14,"2025-02",0.0,4.0,66548500.0,16637125.0,5.0,5.0,4.0,"Khách hàng tiêu biểu",1.0,0.8461,"Cao"
479,"BH25.0456","000330002002200",1.0,1200000.0,1200000,"2025-03-24",2025,3,1,"KH-00142","CÔNG TY TNHH THƯƠNG MẠI CHI THÀNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất MTB 24-03 Xanh dương","Xanh dương",17.0,"Xe MTB 24-03","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,11790000,6,10.18,84.0,"B","Con chó",0.61,-92.58,1359805.0,82.67,"2025-02",0.0,4.0,66548500.0,16637125.0,5.0,5.0,4.0,"Khách hàng tiêu biểu",1.0,0.8461,"Cao"
479,"BH25.0456","000226003014000",1.0,1200000.0,1200000,"2025-03-24",2025,3,1,"KH-00142","CÔNG TY TNHH THƯƠNG MẠI CHI THÀNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini","Xanh Santorini",13.0,"Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,11790000,6,10.18,43.0,"A","Bò sữa",1.25,880.34,1448535.0,62.81,"2025-02",0.0,4.0,66548500.0,16637125.0,5.0,5.0,4.0,"Khách hàng tiêu biểu",1.0,0.8461,"Cao"
480,"BH25.0457","000125002023000",3.0,1050000.0,3150000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Puppy 20 Kem","Kem",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,10.63,22.0,"A","Ngôi sao",10.72,1485.02,1196354.0,44.58,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","1000270020150000",1.0,500000.0,500000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất TE Spaceboy 16 Café/nâu","Café/nâu",46.0,"Xe Spaceboy 16","KIDBIKE_2","Xe trẻ em nhóm 2","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,1.69,70.0,"B","Bò sữa",12.04,1029.04,880469.0,77.1,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","000217003001000",1.0,1250000.0,1250000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất GN 06-26 2.0 Đen","Đen",10.0,"Xe GN 06-26 2.0","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,4.22,6.0,"A","Ngôi sao",4.83,1966.83,1527988.0,19.27,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","1000270020220000",3.0,500000.0,1500000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất TE Spaceboy 16 Xanh dương","Xanh dương",46.0,"Xe Spaceboy 16","KIDBIKE_2","Xe trẻ em nhóm 2","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,5.06,47.0,"A","Ngôi sao",17.5,1548.58,802783.0,65.43,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","000331002022000",3.0,1250000.0,3750000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất MTB 26-02 Xanh dương","Xanh dương",18.0,"Xe MTB 26 02","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,12.66,40.0,"A","Bò sữa",1.33,596.83,1563388.0,60.76,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","000333002001000",1.0,1300000.0,1300000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Super 26 đen","đen",70.0,"Xe Super 26","SPORTBIKE_S","Xe thể thao thép","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,4.39,114.0,"C","Bò sữa",4.65,-100.0,1306540.0,90.07,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","000333002022000",1.0,1300000.0,1300000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Super 26 xanh","xanh",70.0,"Xe Super 26","SPORTBIKE_S","Xe thể thao thép","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,4.39,128.0,"C","Bò sữa",3.86,-80.22,1347279.0,92.33,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","000335002001000",1.0,1200000.0,1200000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Super 24 Đen","Đen",69.0,"Xe Super 24","SPORTBIKE_S","Xe thể thao thép","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,4.05,29.0,"A","Ngôi sao",24.87,1171.48,2024816.0,51.89,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","000335002004000",1.0,1200000.0,1200000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Super 24 Đỏ","Đỏ",69.0,"Xe Super 24","SPORTBIKE_S","Xe thể thao thép","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,4.05,95.0,"B","Ngôi sao",6.93,1367.24,1671520.0,85.98,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","1000300050200000",1.0,2150000.0,2150000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất MTB SPD 27.5 (xanh da trời)","trời",74.0,"Xe MTB SPD 27.5","SPORTBIKE_A","Xe thể thao nhôm","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,7.26,68.0,"B","Bò sữa",16.77,-100.0,2943730.0,76.21,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","000330002001000",1.0,1200000.0,1200000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất MTB 24-03 Đen","Đen",17.0,"Xe MTB 24-03","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,4.05,81.0,"B","Con chó",0.7,-100.0,1218539.0,81.62,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","000330002002200",1.0,1200000.0,1200000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất MTB 24-03 Xanh dương","Xanh dương",17.0,"Xe MTB 24-03","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,4.05,84.0,"B","Con chó",0.61,-92.58,1359805.0,82.67,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","000334002013000",1.0,1210000.0,1210000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Super 20 Xanh","Xanh",39.0,"Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,4.09,52.0,"A","Ngôi sao",5.26,827.29,1721681.0,68.34,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","000334002004000",1.0,1210000.0,1210000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Super 20 Đỏ","Đỏ",39.0,"Xe TE Super 20","KIDBIKE_1","Xe trẻ em nhóm 1","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,4.09,101.0,"B","Ngôi sao",2.17,906.69,1411915.0,87.45,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","1000230020090000",3.0,470000.0,1410000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất TE Bunny 12 Hồng","Hồng",40.0,"Xe Bunny 12","KIDBIKE_2","Xe trẻ em nhóm 2","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,4.76,94.0,"B","Ngôi sao",7.48,1465.45,697509.0,85.71,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","1000260020220000",2.0,470000.0,940000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất TE Spaceboy 12 Xanh dương","Xanh dương",45.0,"Xe Spaceboy 12","KIDBIKE_2","Xe trẻ em nhóm 2","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,3.17,97.0,"B","Bò sữa",7.11,443.46,753532.0,86.5,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","1000240020090000",1.0,500000.0,500000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất TE Bunny 16 Hồng","Hồng",41.0,"Xe Bunny 16","KIDBIKE_2","Xe trẻ em nhóm 2","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,1.69,41.0,"A","Ngôi sao",18.85,2146.16,794667.0,61.45,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","000305002001000",1.0,1050000.0,1050000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất MTB 20-05 Đen","Đen",27.0,"Xe MTB 20-05","KIDBIKE_1","Xe trẻ em nhóm 1","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,3.54,105.0,"B","Bò sữa",1.95,-100.0,1061371.0,88.35,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","000131002004005",1.0,1200000.0,1200000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất GN 06 20 2024 Đỏ","Đỏ",25.0,"Xe GN 06 20 2024","KIDBIKE_1","Xe trẻ em nhóm 1","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,4.05,75.0,"B","Ngôi sao",3.81,1265.01,1179209.0,79.21,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","000226003014000",1.0,1200000.0,1200000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini","Xanh Santorini",13.0,"Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,4.05,43.0,"A","Bò sữa",1.25,880.34,1448535.0,62.81,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
480,"BH25.0457","000226003023000",1.0,1200000.0,1200000,"2025-03-24",2025,3,1,"KH-00250","DOANH NGHIỆP TW XUÂN MAI","Hà Nội","Miền Bắc","Xe đạp Thống Nhất LD 24-01_2023 Kem","Kem",13.0,"Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,29620000,21,4.05,3.0,"A","Ngôi sao",5.29,1996.02,1568740.0,11.26,"2025-03",0.0,4.0,95971481.0,23992870.0,5.0,5.0,5.0,"Khách hàng tiêu biểu",1.0,0.8019,"Cao"
481,"BH25.0458","000224002002000",1.0,1130000.0,1130000,"2025-03-24",2025,3,1,"KH-00257","HỘ KINH DOANH PHÚC AN","Hà Nội","Miền Bắc","Xe đạp Thống Nhất New 24 Trắng","Trắng",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,17260000,7,6.55,18.0,"A","Ngôi sao",2.32,1460.03,1400654.0,39.87,"2025-03",3.0,2.0,39541481.0,19770740.0,4.0,4.0,3.0,"Khách hàng trung thành",1.0,0.8813,"Cao"
481,"BH25.0458","000224002009000",1.0,1130000.0,1130000,"2025-03-24",2025,3,1,"KH-00257","HỘ KINH DOANH PHÚC AN","Hà Nội","Miền Bắc","Xe đạp Thống Nhất New 24 Hồng","Hồng",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,17260000,7,6.55,45.0,"A","Bò sữa",1.21,1089.14,1337719.0,64.13,"2025-03",3.0,2.0,39541481.0,19770740.0,4.0,4.0,3.0,"Khách hàng trung thành",1.0,0.8813,"Cao"
481,"BH25.0458","000226003014000",3.0,1200000.0,3600000,"2025-03-24",2025,3,1,"KH-00257","HỘ KINH DOANH PHÚC AN","Hà Nội","Miền Bắc","Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini","Xanh Santorini",13.0,"Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,17260000,7,20.86,43.0,"A","Bò sữa",1.25,880.34,1448535.0,62.81,"2025-03",3.0,2.0,39541481.0,19770740.0,4.0,4.0,3.0,"Khách hàng trung thành",1.0,0.8813,"Cao"
481,"BH25.0458","000226003023000",3.0,1200000.0,3600000,"2025-03-24",2025,3,1,"KH-00257","HỘ KINH DOANH PHÚC AN","Hà Nội","Miền Bắc","Xe đạp Thống Nhất LD 24-01_2023 Kem","Kem",13.0,"Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,17260000,7,20.86,3.0,"A","Ngôi sao",5.29,1996.02,1568740.0,11.26,"2025-03",3.0,2.0,39541481.0,19770740.0,4.0,4.0,3.0,"Khách hàng trung thành",1.0,0.8813,"Cao"
481,"BH25.0458","000226003002000",3.0,1200000.0,3600000,"2025-03-24",2025,3,1,"KH-00257","HỘ KINH DOANH PHÚC AN","Hà Nội","Miền Bắc","Xe đạp Thống Nhất LD 24-01_2023 Trắng","Trắng",13.0,"Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,17260000,7,20.86,23.0,"A","Ngôi sao",2.1,1350.46,1490422.0,45.72,"2025-03",3.0,2.0,39541481.0,19770740.0,4.0,4.0,3.0,"Khách hàng trung thành",1.0,0.8813,"Cao"
481,"BH25.0458","000125002002000",2.0,1050000.0,2100000,"2025-03-24",2025,3,1,"KH-00257","HỘ KINH DOANH PHÚC AN","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Puppy 20 Trắng","Trắng",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2025-03","T3/2025","Q1/2025",0,13,0,17260000,7,12.17,51.0,"A","Ngôi sao",5.26,1410.55,1196331.0,67.77,"2025-03",3.0,2.0,39541481.0,19770740.0,4.0,4.0,3.0,"Khách hàng trung thành",1.0,0.8813,"Cao"
481,"BH25.0458","000125002023000",2.0,1050000.0,2100000,"2025-03-24",2025,3,1,"KH-00257","HỘ KINH DOANH PHÚC AN","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Puppy 20 Kem","Kem",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2025-03","T3/2025","Q1/2025",0,13,0,17260000,7,12.17,22.0,"A","Ngôi sao",10.72,1485.02,1196354.0,44.58,"2025-03",3.0,2.0,39541481.0,19770740.0,4.0,4.0,3.0,"Khách hàng trung thành",1.0,0.8813,"Cao"
482,"BH25.0459","000224002002000",1.0,1130000.0,1130000,"2025-03-24",2025,3,1,"KH-00258","CỬA HÀNG XE ĐẠP HOÀ BÌNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất New 24 Trắng","Trắng",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,17260000,7,6.55,18.0,"A","Ngôi sao",2.32,1460.03,1400654.0,39.87,"2025-03",3.0,2.0,39361481.0,19680740.0,4.0,4.0,3.0,"Khách hàng trung thành",1.0,0.8814,"Cao"
482,"BH25.0459","000224002009000",1.0,1130000.0,1130000,"2025-03-24",2025,3,1,"KH-00258","CỬA HÀNG XE ĐẠP HOÀ BÌNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất New 24 Hồng","Hồng",20.0,"Xe New 24","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,17260000,7,6.55,45.0,"A","Bò sữa",1.21,1089.14,1337719.0,64.13,"2025-03",3.0,2.0,39361481.0,19680740.0,4.0,4.0,3.0,"Khách hàng trung thành",1.0,0.8814,"Cao"
482,"BH25.0459","000226003014000",3.0,1200000.0,3600000,"2025-03-24",2025,3,1,"KH-00258","CỬA HÀNG XE ĐẠP HOÀ BÌNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất LD 24-01_2023 Xanh Santorini","Xanh Santorini",13.0,"Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,17260000,7,20.86,43.0,"A","Bò sữa",1.25,880.34,1448535.0,62.81,"2025-03",3.0,2.0,39361481.0,19680740.0,4.0,4.0,3.0,"Khách hàng trung thành",1.0,0.8814,"Cao"
482,"BH25.0459","000226003023000",3.0,1200000.0,3600000,"2025-03-24",2025,3,1,"KH-00258","CỬA HÀNG XE ĐẠP HOÀ BÌNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất LD 24-01_2023 Kem","Kem",13.0,"Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,17260000,7,20.86,3.0,"A","Ngôi sao",5.29,1996.02,1568740.0,11.26,"2025-03",3.0,2.0,39361481.0,19680740.0,4.0,4.0,3.0,"Khách hàng trung thành",1.0,0.8814,"Cao"
482,"BH25.0459","000226003002000",3.0,1200000.0,3600000,"2025-03-24",2025,3,1,"KH-00258","CỬA HÀNG XE ĐẠP HOÀ BÌNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất LD 24-01_2023 Trắng","Trắng",13.0,"Xe LD 24-01_2023","CITYBIKE_P","Xe phổ thông","2025-03","T3/2025","Q1/2025",0,13,0,17260000,7,20.86,23.0,"A","Ngôi sao",2.1,1350.46,1490422.0,45.72,"2025-03",3.0,2.0,39361481.0,19680740.0,4.0,4.0,3.0,"Khách hàng trung thành",1.0,0.8814,"Cao"
482,"BH25.0459","000125002002000",2.0,1050000.0,2100000,"2025-03-24",2025,3,1,"KH-00258","CỬA HÀNG XE ĐẠP HOÀ BÌNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Puppy 20 Trắng","Trắng",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2025-03","T3/2025","Q1/2025",0,13,0,17260000,7,12.17,51.0,"A","Ngôi sao",5.26,1410.55,1196331.0,67.77,"2025-03",3.0,2.0,39361481.0,19680740.0,4.0,4.0,3.0,"Khách hàng trung thành",1.0,0.8814,"Cao"
482,"BH25.0459","000125002023000",2.0,1050000.0,2100000,"2025-03-24",2025,3,1,"KH-00258","CỬA HÀNG XE ĐẠP HOÀ BÌNH","Hà Nội","Miền Bắc","Xe đạp Thống Nhất Puppy 20 Kem","Kem",32.0,"Xe Puppy 20","KIDBIKE_1","Xe trẻ em nhóm 1","2025-03","T3/2025","Q1/2025",0,13,0,17260000,7,12.17,22.0,"A","Ngôi sao",10.72,1485.02,1196354.0,44.58,"2025-03",3.0,2.0,39361481.0,19680740.0,4.0,4.0,3.0,"Khách hàng trung thành",1.0,0.8814,"Cao"
